student_id,XB,MZMC,ZZMMMC,JG,XSM,ZYM,internet_early_sum,internet_early_mean,internet_early_volatility,internet_early_trend,internet_early_continuity,internet_early_deviation,internet_early_cv,club_early_sum,club_early_mean,club_early_volatility,club_early_trend,club_early_continuity,club_early_deviation,club_early_cv,library_early_sum,library_early_mean,library_early_volatility,library_early_trend,library_early_continuity,library_early_deviation,library_early_cv,gate_early_sum,gate_early_mean,gate_early_volatility,gate_early_trend,gate_early_continuity,gate_early_deviation,gate_early_cv,library_early_late_ratio,library_early_weekend_ratio,library_early_hour_mean,gate_early_late_ratio,gate_early_weekend_ratio,gate_early_hour_mean,internet_library_interaction,late_gate_internet_interaction,club_library_balance,behavior_rhythm_gap,late_internet_mean,late_club_mean,late_library_mean,late_gate_mean,late_gate_ratio,clean_label_score,life_label_clean,life_instability_future_v1,life_instability_future_v2,life_instability_future_v3,data_split
pjxyqxbj464,男,汉族,共青团员,410000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.00476539589442815,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbj581,男,汉族,共青团员,450000,微电子学院,集成电路设计与集成系统,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,0.0010997067448680353,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.03125,0.0,0.507,0,0,0,0,train
pjxyqxbk555,男,汉族,共青团员,130000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,4.15625,0.0,0.507,0,0,0,0,train
pjxpqxbj941,女,汉族,共青团员,370000,外国语学院,英语,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3125,1.2358574958303243,-0.018695014662756592,0.0625,-0.3225806451612903,3.954743986657038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.21875,0.0,0.507,1,1,0,0,train
pjxuqwbj606,女,汉族,共青团员,350000,机电工程学院,电气工程及其自动化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,0.82915619758885,-0.018328445747800577,0.09375,-0.25806451612903225,3.3166247903554,303.0,9.46875,11.470027176842258,0.31469941348973607,0.71875,23.258064516129032,1.21135600547509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716171617161716,14.023102310231023,0.0,0.0,0.0,0.0,0.0,-9.21875,-0.1716171617161716,0.0,0.0,2.625,0.0,0.0,0.40771999999999997,0,0,0,0,train
pjxyqwbj699,男,汉族,共青团员,230000,计算机科学与技术学院,软件工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.03125,0.0,0.507,0,0,0,0,train
pjxyqwbk656,男,汉族,共青团员,610000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.0054985337243401745,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbj367,男,汉族,共青团员,340000,人工智能学院,智能科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.7680128579652817,-0.01796187683284457,0.0625,-0.1935483870967742,4.096068575814836,304.0,9.5,9.698582370635412,0.1645894428152494,0.78125,-5.67741935483871,1.0209034074353065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,15.766447368421053,0.0,0.0,0.0,0.0,0.0,-9.3125,-0.15789473684210525,0.0,0.0,0.9375,0.3125,0.0,0.41707999999999995,0,0,0,0,train
pjxyqwbj090,男,汉族,共青团员,130000,人工智能学院,智能科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,0.82915619758885,-0.025659824046920816,0.09375,-0.25806451612903225,3.3166247903554,253.0,7.90625,11.25932773026436,0.6732038123167154,0.625,5.258064516129032,1.4241046931559664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885375494071146,13.549407114624506,0.0,0.0,0.0,0.0,0.0,-7.65625,-0.2885375494071146,0.0,0.0,0.3125,0.0,0.0,0.4226,0,0,0,0,train
pjxyqxbj529,男,汉族,共青团员,410000,微电子学院,微电子科学与工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.34375,3.4151260500163096,-0.057368035190615785,0.53125,-1.3870967741935485,1.4571204480069588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37333333333333335,14.106666666666667,0.0,0.0,0.0,0.0,0.0,-2.34375,-0.37333333333333335,0.0,0.0,1.3125,0.0,0.0,0.41491999999999996,0,0,0,0,train
pjxyqxbj905,男,汉族,共青团员,320000,光电工程学院,电子科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006231671554252198,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbj679,男,汉族,共青团员,440000,微电子学院,集成电路设计与集成系统,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.6875,1.9754350786598884,-0.055351906158357764,0.15625,-0.7096774193548387,2.873360114414383,257.0,8.03125,9.547527084931469,0.2747434017595307,0.6875,18.548387096774192,1.188797146761895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32684824902723736,12.910505836575876,0.0,0.0,0.0,0.0,0.0,-7.34375,-0.32684824902723736,0.0,0.0,2.9375,0.03125,0.0,0.40667999999999993,0,0,0,0,train
pjxuqwbj673,女,汉族,群众,370000,机电工程学院,测控技术与仪器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.038461538461538464,0.64842,1,1,0,0,train
pjxyqxbj512,女,汉族,共青团员,410000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3125,1.0135796712641785,-0.029692082111436938,0.09375,-0.3225806451612903,3.243454948045371,517.0,16.15625,21.058118053081095,1.2501832844574778,0.875,35.96774193548387,1.3034038253357738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288201160541586,15.34816247582205,0.0,0.0,0.0,0.0,0.0,-15.84375,-0.3288201160541586,0.0,0.0,11.1875,0.0,0.0,0.39159999999999995,0,0,0,0,train
pjxyqxbk778,女,黎族,群众,520000,电子工程学院,信息对抗技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxsqxbj784,女,汉族,共青团员,610000,经济与管理学院,电子商务,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,0.9682458365518543,-0.02492668621700879,0.0625,-0.25806451612903225,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.03125,0.0,0.507,1,1,0,0,train
pjxyqwbj849,男,汉族,群众,110000,人工智能学院,人工智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk782,男,汉族,共青团员,520000,电子工程学院,电磁场与无线技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.7680128579652817,-0.01796187683284457,0.0625,-0.1935483870967742,4.096068575814836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.15625,0.4,0.66264,1,1,0,0,train
pjxyqwbk808,男,汉族,共青团员,610000,人工智能学院,人工智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.6875,1.911110606427582,-0.04802052785923753,0.125,-0.7096774193548387,2.7797972457128464,574.0,17.9375,19.557507350120055,-0.09677419354838665,0.78125,-15.419354838709676,1.0903139986129646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21777003484320556,13.235191637630662,0.0,0.0,0.0,0.0,0.0,-17.25,-0.21777003484320556,0.0,0.0,0.0,0.125,0.0,0.507,0,0,0,0,train
pjxyqxbj869,男,汉族,共青团员,320000,电子工程学院,电子信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk764,男,汉族,群众,520000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,18.5625,18.34723667885712,0.18658357771260992,0.8125,-2.64516129032258,0.9884033227667135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234006734006734,13.505050505050505,0.0,0.0,0.0,0.0,0.0,-18.5625,-0.234006734006734,0.0,0.0,14.84375,0.0,0.0,0.38924,0,0,0,0,train
pjxyqxbk080,男,汉族,共青团员,610000,光电工程学院,光电信息科学与工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.027777777777777776,0.64752,1,1,0,0,train
pjxuqwbj477,男,汉族,共青团员,610000,机电工程学院,电子封装技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.011730205278592375,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.507,1,1,0,0,train
pjxyqwbj334,男,汉族,共青团员,340000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,1.0439558180306292,-0.020894428152492657,0.03125,-0.1935483870967742,5.567764362830022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk375,男,汉族,群众,510000,微电子学院,集成电路设计与集成系统,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.6959705453537527,-0.01392961876832845,0.03125,-0.12903225806451613,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.507,0,0,0,0,train
pjxqqxbj983,女,汉族,共青团员,140000,人文学院,汉语言文学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.005131964809384161,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1875,0.0,0.507,1,1,0,0,train
pjxuqwbj826,男,汉族,共青团员,410000,机电工程学院,机器人工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.7680128579652817,-0.015762463343108497,0.0625,-0.1935483870967742,4.096068575814836,76.0,2.375,4.421184795956848,-0.2291055718475074,0.53125,-0.3870967741935485,1.8615514930344623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17105263157894737,13.302631578947368,0.0,0.0,0.0,0.0,0.0,-2.1875,-0.17105263157894737,0.0,0.0,1.03125,0.3125,0.2,0.5673400000000001,1,1,0,0,train
pjxyqwbj053,男,汉族,共青团员,510000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.4523687548277813,-0.037390029325513184,0.0625,-0.3870967741935484,3.8729833462074166,212.0,6.625,10.200337004236674,-0.3922287390029323,0.5625,-4.774193548387097,1.5396735100734602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688679245283019,12.584905660377359,0.0,0.0,0.0,0.0,0.0,-6.25,-0.2688679245283019,0.0,0.0,11.75,0.03125,0.0,0.39075999999999994,0,0,0,0,train
pjxyqwbj468,女,汉族,共青团员,530000,计算机科学与技术学院,数据科学与大数据技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.013196480938416421,0.0625,-0.12903225806451613,3.872983346207417,218.0,6.8125,6.700921112056163,-0.155425219941349,0.71875,1.225806451612903,0.9836214476412716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23394495412844038,14.472477064220184,0.0,0.0,0.0,0.0,0.0,-6.6875,-0.23394495412844038,0.0,0.0,1.5625,0.15625,0.2,0.56426,1,1,0,0,train
pjxyqxbk335,男,汉族,共青团员,420000,电子工程学院,电子信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.0532687216470449,-0.035190615835777136,0.125,-0.3870967741935484,2.8087165910587863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxuqwbj679,男,汉族,共青团员,370000,机电工程学院,机械设计制造及其自动化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.5,1.5811388300841898,-0.04618768328445747,0.09375,-0.5161290322580645,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxsqxbj880,女,汉族,共青团员,140000,经济与管理学院,工商管理（理工类）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.0054985337243401745,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqxbj947,男,汉族,共青团员,340000,通信工程学院,信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,0.82915619758885,-0.022727272727272724,0.09375,-0.25806451612903225,3.3166247903554,62.0,1.9375,4.853719578838481,-0.0758797653958944,0.28125,-2.0,2.5051455890779257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14516129032258066,15.14516129032258,0.0,0.0,0.0,0.0,0.0,-1.6875,-0.14516129032258066,0.0,0.0,1.34375,0.0,0.0,0.41447999999999996,0,0,0,0,train
pjxyqxbj167,男,汉族,共青团员,330000,光电工程学院,电子科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,1.0439558180306292,-0.020894428152492657,0.03125,-0.1935483870967742,5.567764362830022,183.0,5.71875,9.725078325520057,0.6248167155425219,0.46875,9.580645161290324,1.700560144353234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26229508196721313,13.650273224043715,0.0,0.0,0.0,0.0,0.0,-5.53125,-0.26229508196721313,0.0,0.0,4.8125,0.03125,0.0,0.40096,0,0,0,0,train
pjxyqwbk592,男,汉族,共青团员,610000,人工智能学院,智能科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.005865102639296186,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4375,0.0,0.507,0,0,0,0,train
pjxyqxbj583,男,汉族,群众,450000,光电工程学院,电子科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.010263929618768326,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbk756,女,汉族,共青团员,610000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.5,2.1213203435596424,-0.03885630498533724,0.09375,-0.5161290322580645,4.242640687119285,543.0,16.96875,13.347481913735638,0.06799853372434028,0.84375,11.387096774193548,0.7865919359844207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24861878453038674,13.197053406998158,0.0,0.0,0.0,0.0,0.0,-16.46875,-0.24861878453038674,0.0,0.0,4.53125,0.0,0.0,0.40223999999999993,0,0,0,0,train
pjxyqxbj629,男,汉族,群众,610000,电子工程学院,电子信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.165922381636102,-0.037390029325513184,0.125,-0.3870967741935484,3.109126351029605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.15625,0.0,0.507,0,0,0,0,train
pjxyqwbk872,女,汉族,共青团员,610000,网络与信息安全学院,信息安全,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.005865102639296186,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxxztbj994,男,土家族,共青团员,520000,通信工程学院,信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk501,男,汉族,共青团员,130000,空间科学与技术学院,探测制导与控制技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,1.3919410907075054,-0.0278592375366569,0.03125,-0.25806451612903225,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbj224,男,汉族,共青团员,350000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.6959705453537527,-0.01392961876832845,0.03125,-0.12903225806451613,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxxzxkj981,女,汉族,共青团员,610000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3125,1.4238482187368147,-0.03335777126099705,0.0625,-0.3225806451612903,4.556314299957807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk718,男,汉族,共青团员,430000,物理学院,电子信息科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,0.0010997067448680353,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxuqwbj526,男,汉族,共青团员,430000,机电工程学院,自动化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqwbk749,男,汉族,共青团员,610000,计算机科学与技术学院,软件工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.5360257159305635,-0.040322580645161275,0.0625,-0.3870967741935484,4.096068575814836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxwxxbj938,男,汉族,共青团员,130000,电子工程学院,电子信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.7680128579652817,-0.018695014662756592,0.0625,-0.1935483870967742,4.096068575814836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqxbk489,女,汉族,共青团员,130000,微电子学院,微电子科学与工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.0532687216470449,-0.03372434017595307,0.125,-0.3870967741935484,2.8087165910587863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.03125,0.0,0.507,0,0,0,0,train
pjxyqxbl767,男,汉族,共青团员,220000,电子工程学院,电子信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbj016,男,汉族,共青团员,420000,人工智能学院,人工智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxuqwbj641,男,汉族,共青团员,360000,机电工程学院,自动化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.582961190818051,-0.012096774193548385,0.09375,-0.1935483870967742,3.109126351029605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.507,1,1,0,0,train
pjxyqxbk667,男,汉族,共青团员,350000,物理学院,电波传播与天线,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbk543,男,汉族,共青团员,220000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.010263929618768326,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
